Van Gogh, geboren in 1853 in Zundert, groeide op in het platteland van Brabant.;mbart
"Maar Vincent verdedigde zichzelf door te vergelijken wat hij probeerde met Delacroix' aanpak van het landschap: ""Ik ben me wel bewust dat de studies in het laatste pakket, getekend met die grote sinuele lijnen, niet wat ze moesten zijn, maar ik vraag jullie aan om te geloven dat er in het landschap een blijvende inspanning zal zijn om dingen te massaal maken door middel van een tekenstijl die de verwarring van de massa's probeert uit te drukken.""";mbart
Ik wist nog steeds niet waarom ze ze weg hadden genomen, maar ik had er niet meer over commentaar gegeven.;mbart
"Op een avond, een beetje later dan normaal - het was een heel rustige avond - vroeg ik: ""Kan ik met je naar de therapie gaan?""";mbart
"""Hier,"" zei ik, ""neem dit. Dansen houdt honger niet van de deur.""";mbart
Vreemd genoeg was het niet het voorbeeld van zijn Franse collega's dat Van Gogh de meest radicale stylistische afwijkingen van zijn eerdere Nederlandse werk aanmoedigde, het was de beslissing om Japanse kunst direct in zijn eigen werk tegen te gaan.;mbart
Nogmaals dacht ik aan het verhaal dat ik over Rebecca kon schrijven. Het zou een mooi verhaal zijn, want door haar kon ik alles zeggen wat ik nog moest zeggen.;mbart
"""Wanneer kon ik het je geven?";mbart
Daar was ik niet zo blij mee, dat ze daar at, want het maakte een puinhoop en ik moest het opruimen.;mbart
Hij lijkt van Gogh gedwongen te hebben zijn aandacht te richten op de historische sites van Arles.;mbart
"En hoewel het schilderij alleen staat, had het in de geest van de kunstenaar een aanhangsel, Gauguin's stoel (dol. 123); Van Gogh hield ervan zijn werken op deze manier tegen elkaar te zetten, bewust van de plaats die elk had in zijn stede accumulerende oeuvre.";mbart
De aanvallen waren zware verlamming, maar in de tussengangen tussen hen was Van Gogh's denken helder, en hij kon goed werken.;mbart
Of een tweedehands kledingwinkel - is dat wat jullie willen?;mbart
Hij was gefascineerd door de kaartachtige relatie tussen de sterrenstelsels en bracht zijn verbeelding vooruit op de mogelijke reis, buiten het graf, naar hun sterrenrijk.;mbart
"""Ok€÷, dus beledig me niet.""";mbart
Wat zou er gebeuren als we dat meisje kanker laten krijgen?;mbart
Voor het eerst keek ik naar haar handen.;mbart
Ik dacht dat het vanzelf kwam.;mbart
Toen ik die avond terugkwam, vond ik een paar haar broek achter mijn bank.;mbart
Het is nog steeds onbekend of Van Gogh's zelfmoord aan het eind van juli zijn voorbedachte afsluiting was van een leven van toenemende pijn of een roep om hulp.;mbart
(Hij zus-in-law Jo was blij met het bedenken van deze koude helling toen ze het schilderij in het Salon des Ind€?ô÷pendants in het volgende jaar kreeg.);mbart
Het is niet makkelijk om je aan snackbars te wennen als je gewend bent om te eten in de beste restaurants.;mbart
"""O, iedereen zegt dat wel.""";mbart
Mijn vrouw en ik waren eens samen naar Lissabon geweest.;mbart
Het belangrijkste onderwerp dat hem bezighield in het begin van 1889 was ideaal geschikt om zijn evenwicht te herstellen: een portret van een vrouw die een kleer rott.;mbart
Het zijn vaak zeer kleine illusies, maar die kleine illusies kunnen zo mooi zijn.;mbart
Sommigen zag ik van week tot week achteruit gaan.;mbart
Maar nu werd hij getroffen door een nieuwe angst voor de onvoorspelbare, maar onvermijdelijke herhaling van zijn ziekte.;mbart
En van popping pimples.;mbart
"In dit geval, zoals hij verklarde aan Theo, voelde hij dat de donkere massa's van de bomen (die twee derde van het canvasgebied bezetten) nog meer solide impasto in de voorgrond nodig hadden; dit bouwde hij op,'met dikke lagen lood wit.";mbart
Misschien had ik kraak-af loten moeten uitgeven.;mbart
"""Ik ben al lang niet op tv geweest.""";mbart
'Vorig jaar.;mbart
"""Ze maakte ook een beeld van de weerman.""";mbart
De dood had me nog niet aangeraakt en aangeraakt: ik had een paar mensen om me heen zien sterven, sommige snel, andere langzamer, maar mijn eigen dood stond nog niet op de agenda, hoewel mijn eigen vrouw me af en toe vertelde hoe kortzichtig het was om dat te denken.;mbart
"Deze sterke verschillen werden weerspiegeld in hun verschillende smaak in de kunst; hoewel ze het eens waren over de verdienste van Millet en Delacroix, ging Gauguins bewondering altijd naar de klassieke traditie en zo'n coole schaarers als Raphael, Ingres en Degas, terwijl Van Gogh meer enthousiast was over romantische, schilderijenkunstenaars als Daumier (1808-1879), Ziem (1821-1911), Rousseau (1812-1867) en Monticelli.";mbart
Hij zette zijn bandrecorder en zijn microfoon weg en rookte nog een sigaret.;mbart
Ik had veel te zeggen, maar het kwam niet goed uit.;mbart
Toen Signac eind mei naar het zuiden van Frankrijk vertrok, bleef Van Gogh deze noord-westelijke rand van de stad, die gemakkelijk te voet van Montmartre kon komen, exploiteren en de idee€©n ontwikkelen die ze moesten hebben besproken.;mbart
Toen ontdekte ik dat geluk geen idee was dat alleen in het verleden kon bestaan, of in de toekomst dat ik flauw had uitgerust terwijl ik wachtte op klanten in de nachtelijke bank.;mbart
Section One Dutch Roots and Intellectual Formation 1853-1885;mbart
We dronken nog een fles Gavi de Gavi.;mbart
Ik keek haar aan en dacht dat ik haar verkeerd had begrepen.;mbart
Een van de eersten die op deze dynamische manier geschilderd werden -- een effectief huwelijk van zijn grafische tekenen en zijn kleurentoepassing -- was van Irises (al 133), die in bloei geweest moeten zijn op het moment van zijn aankomst.;mbart
Zoals in verschillende van zijn rivierzichten, gebruikte Van Gogh de verf in parallelle strepen, een nuttig apparaat om de golven van het water over te brengen.;mbart
Zo'n gereguleerde, geconcentreerde manier van leven was in zekere zin ideaal geschikt voor het werk.;mbart
Van Gogh's kleurenkeuzes hier lijken te worden geregeerd door een bezorgdheid voor dekorative eenheid: de overheersende gele/blauwe contrast van de lagere bloemen en vaas leidt over naar de willekeurige kleuren die voor de tafeltop gebruikt worden, terwijl de blauwe, oranje, rode en witte contrasten die de bovenste deel van de variatieweide zomerbundel domineren overspoelen naar de achtergrond.;mbart
Rebecca dacht daarover na.;mbart
Met deze boodschap wil ik jullie laten weten dat ik niet de gewoonte heb om romans van derde partijen te steunen.;mbart
"Toen hij de groepen van werken zag verzamelen om hulde aan Van Gogh op de Salon des Ind€?ô÷pendants van 1891, was Octave Mirbeau (1848-1917) diep bewogen: ""Hier voel ik mezelf in de aanwezigheid van iemand die hoger is, met meer meesterschap, een persoon die me verstoort, me beweegt, aandacht oproept.";mbart
"Ik antwoordde: ""Omdat ik een mier ben.""";mbart
"""Ik wist niet dat je zo hard kon lachen met iemand die in een nachtelijke deli werkt.""";mbart
Ik zou aanraden dat je het boek naar zoveel mogelijk uitgevers stuurt.;mbart
"Dat ik mijn eigen ¥¥›¾?¥‹¥‘¾?¥¢¥¤ verkoop en dan alle vrouwen waar ik ooit kleren voor heb gekocht oproep en zeg: ""Weet je dat kledingstuk dat ik voor je gekocht heb afgelopen kerst? Nou, ik heb het terug nodig.";mbart
Zaza was al meegenomen, en Zouzou ook, maar dat geluid moest er wel bij horen.;mbart
Alsof ik iets moest oplossen.;mbart
Vincent waarschuwde echter zijn broer dat zijn manier van schilderen, in het bijzonder zijn palet van diepe bruine en aardkleuren, niet in de buurt zou zijn van de heldere prismatische kleuren die werden ge€Œntroduceerd door de Impressionisten.;mbart
Omdat haar plek altijd vol rook was.;mbart
We hadden genoeg gebakken om een weeshuis te voeden.;mbart
Toen hij in september 1889 hoorde dat zijn broers vrouw een kind verwachtte, leken van Gogh's emoties gemengd te zijn.;mbart
Het is moeilijk om iets te zeggen als je omringd wordt door gestopte dinosaurussen, een paar haaien en een cocktail van de maand.;mbart
"""Doe je dat altijd?""";mbart
Hoe meer tijd ik echter doorbracht met Rebecca, hoe meer ik het gevoel kreeg dat de dood me snel zou raken.;mbart
Existentiele eenzaamheid is natuurlijk een hoop hoei, maar niet de geur, die echt bestaat.;mbart
Het verkent de werken in de context van Van Gogh's korte maar briljante carri€—re, waarin frequente spellen van isolatie geen levend contact met kunstenaars en de idee€©n van zijn tijd uitgesloten hadden.;mbart
Heb je dat moeten oefenen?;mbart
"Hoe ga ik dat achterhalen?""";mbart
"""Nee, om sculpturen in het algemeen te maken.""";mbart
In Auvers Van Gogh heeft hij zeker een vernieuwing van zijn oude energie ervaren: de twee maanden daarvoor produceerde hij gemiddeld een schilderij per dag.;mbart
Misschien was het alleen mijn verbeelding, maar ik dacht dat ik tranen in haar ogen zag.;mbart
Maar hier wilde Van Gogh een compleet andere stemming overbrengen, een gevoel van vrede die zijn nieuwe woonplaats hem bracht, een heilzame vlucht tegen het bestaan van de nachtvis die hij tot nu toe had gekend.;mbart
Heb ik haar correct gehoord?;mbart
Dat klonk goed voor mij.;mbart
"Vas met gladioli en asters van de herfst (al 36 jaar oud), met zijn losse paren van complementaties -- rood en roze met groen, geel met blauw -- adopteert een significant helderer palet van kleuren dan eender welke van zijn Nederlandse stilleven; maar zijn aanpak -- olierijk penseelwerk dat een robuuste voelbaarheid geeft aan de bloemen -- is in overeenstemming met zijn recente Nederlandse werk en meer vergelijkbaar met Delacroix' werkwijze dan met de Impressionisten.";mbart
Ik ben in St. Ambroeus.;mbart
Zoals bij de zonnebloemen en oleanders lijkt hij evenzeer op de nobele structuur van de bloemen gereageerd te hebben als op hun kleur en textuur, hij zou het thema in een krachtige stille leven herbekijken in de volgende lente (ill. 157).;mbart
"Natuurlijk geef ik jullie toestemming mijn verhaal ""Shoe Polish"" in jullie universiteitstijdschrift te drukken.";mbart
Want ik had beslist dat dat was wat we echt waren, mijn toekomstige vrouw en ik. Toeristen.;mbart
Er was een ander dier bij hen dat erg leek op een gigantische schildpad.;mbart
In Parijs leidde een intens religieuze fase hem steeds meer af van zijn commerci€©le werk, wat leidde tot een afwijzing van Goupil in 1876.;mbart
Dit ging vooral om Theo, aan wie hij zo schuldig was.;mbart
Het raakte aan de Neo-Impressisten, wiens werk hij veracht had.;mbart
Hij geloofde dat hij op het gebied van moderne portretten een rol kon spelen die vergelijkbaar was met die van Balzac en Flaubert, de realistische romanschrijvers die de grond voor Zola en Maupassant hadden voorbereid.;mbart
Ik giete mezelf een glas calvados, dat ik, na een moment twijfel, op de was gooide.;mbart
Toen ik begon te dromen over de prijs van viscakes, zalmsalade, groentequiche en satay, realiseerde ik me dat het tijd was om mijn leven een andere kant op te zetten.;mbart
"""Waarom leg je het niet uit zoals het is?""";mbart
Ze maakt sculpturen van mensen die ze op tv ziet.;mbart
Ik had een boom opgestoken en nu was ik bang om naar beneden te klimmen. Hoog in de takken keek ik naar andere mensen en warmte ik af en toe iets op.;mbart
Hoewel de methode een verschijnsel maakt in Van Gogh's Parijs-werk van 1887, probeerde hij het niet systematisch toe te passen.;mbart
De boekhouder werkte er ongestoorde aan.;mbart
"""Ze zijn zeker groot,"" zei ik, en bestelde de cocktail van de maand. Ik besloot te vertrekken zodra ik klaar was.";mbart
Hij overdrong ook de kleuren en vormen: 'een immense citroen schijf voor de zon.;mbart
Ik wilde leven, maar ik wist niet hoe.;mbart
"""Wat is hier goed?""";mbart
"""Beste Professor,"" schreef ik, ""Hoe gaat het met je?";mbart
Maar de familie had ook belangrijke banden met de kunsthandel.;mbart
Stilte herinnert me zoveel aan de dood.;mbart
Ik had mijn financi€©le situatie verloren.;mbart
Behalve een verhaal.;mbart
Misschien was het alsof je voor een filmcamera ageerde zonder film.;mbart
"""Elk man,"" zei ze, "" moet die film zien.""";mbart
Belinda Thomson heeft uitgebreid gepubliceerd in de domeinen van Impressionisme en Post-Impressionism.;mbart
Pas nadat ik opgehangen was, realiseerde ik me dat ik, in al mijn jaren in New York, nooit in het Museum van Natuurgeschiedenis geweest was.;mbart
Dus maakten we koekjes.;mbart
Ik had in mijn leven nogal wat plunders aangetrokken.;mbart
Nu glimlachte ze.;mbart
"""Ik wil vanavond alleen eten,"" zei ze.";mbart
Hij was geen timide neofyet, klaar om in te passen aan modeuze manieren van denken. Hij was niet bang om uit de stap te komen.;mbart
"""E€÷n ander ding,"" zei ik.";mbart
De arrangementen zijn zo dat sommige bloemen nog niet uitgekomen zijn, de bladen nog helder en de calyx donker in toon, terwijl andere beslist hun beste voorbij zijn, beginnen om rond de randen te krommen.;mbart
Beide composities hebben een speciale 'koep met oranje en blauwe patronen' en een 'blauwe barbotine of majolica' pot, decoratieve stukken die Van Gogh vermoedelijk lokaal heeft opgepikt.;mbart
Het was niet dat ze klein was, ze was eigenlijk langer dan ik, maar het eerste wat ik dacht toen ik haar zag, was een troll.;mbart
"In een tweede ketting naar Arles (ill. 132) heeft hij een dramatische scherm van verticale poplars in het voorgrondje, hun stammen boven en onder door de canvasrand afgesneden; het kan gezien worden als een meer naturalistische versie van het decoratieve japonistische apparaat dat hij voor Les Alyscamps gebruikte.";mbart
"""En hebben ze je geslagen?";mbart
"Vertel dat aan je verkopers.""";mbart
"Iemand die iets heeft gehad met zeven mannen tegelijk, moet wel willen gokken, toch?""";mbart
Tenminste nog niet.;mbart
Het resultaat heeft meer te maken met de intense tonen in tinglazen potten dan met de natuur (ill. 86).;mbart
Als ik ooit mijn memooires zou schrijven, zou 'The Story of My Cowardice' een leuke titel zijn.;mbart
Dat vrouwen je naam vergeten, dat kun je leren om ermee te leven, zolang de oberen het zich herinneren.;mbart
Van Gogh concentreerde zijn aandacht eerst onbewust, vervolgens met toenemende voorbesteding, op bomen, en zag er een geschikte sleutel bij om de essentie van Provence te ontsluiten.;mbart
Je hoeft je pols niet eens te snijden, je ligt daar gewoon en voegt af en toe wat water om te voorkomen dat het afkoelt.;mbart
"""Ik geloof het, ja,"" zei ze.";mbart
Ik gaf ze uit na de hoofdcursus.;mbart
"""Laat me je terug bellen, Robert.""";mbart
In de ultieme versie van het thema klinkt de subtiele toondeling tussen tafel en muur -- en was misschien ge€Œnspireerd door -- de tweekleurige Proven€?ôäal pottenvas, waarin de zware bloemen geplaatst zijn.;mbart
Hij kwam bijna elke dag naar dit restaurant.;mbart
Als je achter de muur zit, is het beste om met volle snelheid vooruit te gaan.;mbart
"""Verdomme,"" zei ik, ""waarom koop je geen eigen tintmes?";mbart
De meeste sprekers waren saai, maar een psychiater uit Rome had iets interessants gezegd.;mbart
Van Gogh's vermogen om idee€©n te suggereren over groeiende belofte, overvloed en verval binnen dit eenvoudige unified thema is een reden voor de singulare kracht van de zonnebloemcomposities.;mbart
Ik pakte een paar gebroken viscakes en wat stukjes quiche, en voegde een paar zakken kreepjes toe.;mbart
'Ik heb het nog niet opgepakt, het zit nog naast de krook.;mbart
Kopi€©ren was ook een pretext voor het verkennen van zachte menselijke emoties.;mbart
Hij kreeg al snel toestemming om verder te verkennen dan de directe omgeving van de kliniek.;mbart
De dag dat twee schoorstenen mijn schoorsteen vergeefs doorspoelden en ik mezelf beloofde nooit bij een andere vertalingssessie te komen, kwam The Empty Vessel in mijn leven.;mbart
In het midden plaatste hij een verlaten, onbewoonde vrouw waarnaar een vreemde, zwart gekapte figuur keek, terwijl twee stopende vrouwen in bretonische kostuums een show van werken maakten.;mbart
Ik belde meteen terug.;mbart
Zijn vaardigheid met talen en de ervaring van het leven in het buitenland vergrootten zowel zijn intellectuele horizon als zijn sociale contacten.;mbart
Ze schudde haar hoofd.;mbart
Een ander factor was de steeds meer actieve rol die Theo nu speelde, in naam van Goupil, in de promotie van moderne kunst en het zoeken naar vertegenwoordigers van de nieuwe beweging.;mbart
"Nee,"" zei ze. ""Ik heb een paar abortussen gehad.";mbart
Het huis waar mijn vrouw woonde toen we elkaar ontmoetten, was ook altijd rookig.;mbart
Van Gogh nam verstandig zijn tijd om zich om te kijken en om te gaan met zijn nieuwe omgeving voordat hij nieuwe onderwerpen begon.;mbart
Daar had hij een tijdje zijn eerste echte studio in een omgevormde buitenkamer, die in de tuin werd geprojecteerd.;mbart
Zijn directe blik richtte zich op het oosten en omringde een muurachtig veld, met een beetje moeite keek hij door zijn raam en zag hij de rug van de Alpilles.;mbart
Ik reflecteerde nog eens over de schoorstenen en over het feit dat het worden van een weerman heel goed de verlossing zou kunnen zijn die ik zochten.;mbart
Toen hij voor de derde keer failliet, schreef hij me: ik hoop dat deze brief je bereikt voordat mijn brief dat doet.;mbart
Auvers was een korte treinreis van Parijs, maar diep in het land.;mbart
Op de lange termijn De aardappeleteners markeerden een keerpunt in Van Goghs carri€—re.;mbart
Hij leidde me naar een kleine kamer naast de keuken.;mbart
Met een vriendin, een psychiater in opleiding.;mbart
Ik voelde dat het leven echt een navel was, misschien een slechte navel, een saaie navel, misschien zelfs een van die detectivenavels waar je weet wie het deed voordat je op pagina tien komt, maar toch een navel.;mbart
Ik dacht aan mijn Sidney Brochstein-cyclus.;mbart
"Dat heb ik al gezegd.""";mbart
Of een verlossing €ªberhaupt bestond, was heel erg de vraag, maar als het wel bestond, leek het me niet onwaarschijnlijk dat het in een pakje met veel buitenlandse stempels op zat, en de stukjes douane-vormen.;mbart
"De eerste, zwaar geschilderd in donkere monochrome kleuren, lijkt een eer te hechten aan de stevige schoenen die hem op zijn lange wandelingen door de Low Countries hadden meegebracht; de laatste, met modernere laarzen aangeduid in lichtgroene strepen op een zalmroeste achtergrond, lijkt een erkenning van zijn nieuwe omstandigheden.";mbart
Net als een kunstenaar die een grote compositie voorbereidt voor een tentoonstelling op de jaarlijkse Salon in Parijs, huurde hij modellen in om voor hem te zitten, tegen een prijs, en selecteerde de lokale De Groot familie op basis van hun grove eigenschappen.;mbart
Ze stelde voor om iets praktischs te doen.;mbart
"""Maar zeg je dat je ze in een proper huis hebt ontvangen?""";mbart
Veel redenen kunnen worden voorgesteld om het fenomeen van Van Gogh's wereldwijde populariteit te verklaren, maar in wezen moet het neerkomen op de onmiddellijk belonende relatie die de persoon die kijkt met zijn werk heeft.;mbart
"""Oh,"" zei ik, ""om mijn werk.";mbart
Het lijkt erop dat hij vanaf nu het idee heeft om verder uit te werken aan veelgestaltige composities en zijn visie op meer beheersbare doelen heeft gezet.;mbart
"""En dit alles vanwege je vriendin met psoriasis,"" zei ik met lachen.";mbart
Maar toen ik een plan voor de vloer onderzocht, vond ik het eindelijk.;mbart
De lessen die hij geeft zijn zowel zijn verlossing als zijn neergang.;mbart
Slechts jaren later besefte ik dat er misschien geen man was na haar die avond, dat ze misschien een beetje verward was.;mbart
'Een nieuwe roman? Ik kan niet zo lang wachten. Een honderd en drietig zeven gulden en vijftig vier cent, daar kan je hier zelfs geen dessert voor kopen.';mbart
halverwege mijn cocktail - wat absoluut walgelijk was - kwam er een vrouw in de caf€?ô÷ met een plastic zak.;mbart
Van september tot december 1883 verhuisde hij terug naar het platteland.;mbart
De politie pakte hem op en bracht hem naar een ziekenhuis.;mbart
"""Niet realistisch?""";mbart
Van Gogh's vroegste tekeningen laten hem lastig door de aanbeveelende oefeningen werken, vastberaden om de mysteries van het perspectief te beheersen.;mbart
Als niet morgen, dan de volgende dag.;mbart
Deze gevoeligheid voor de nuances van het grijze was iets wat hij had geleerd van Mauve, en het zou later worden vertaald in een vermogen om de nuances van veel helderdere kleuren te differenti€©ren.;mbart
Hij zou nooit meer zoveel moeite besteden aan €÷€÷n enkel werk.;mbart
Van Gogh gaf toe dat beide composities 'overdreven waren vanuit het oogpunt van arrangement, hun lijnen zijn vervormd als in oud hout'.;mbart
Het tijdperk van het ontvangen van geschenken was voorbij, gelukkig.;mbart
Dit was van Gogh's laatste ambitieuze figurenschildering, uitgevoerd op een ander dubbel vierkant canvas, deze keer verticaal.;mbart
Het schilderij is georkesteerd rond helderblauw/geluw en groen/oranje contrasten, en dit is de eerste canvas waarin hij de zuidelijke hemel wilde schilderen, met intense turkooisblauw opgebracht in een ongebroken vlakke blok achter de ingewikkelde structuur van de houten trekbrug.;mbart
De euforie van de manipulatieve schrijver kan zelfs korter leven dan die van de erotomaan.;mbart
Mensen wilden lezen over vruchtbaarheid.;mbart
Ook sociaal markeerde Montmartre de ruwe kloof tussen het stedelijke en het landelijke leven.;mbart
"""Ik kan niet functioneren"", zei Rebecca.";mbart
"Mijn redacteur Frederik van der Kamp belde me en zei: ""Robert, deze Sidney Brochstein-cyclus van jou is vervalst.""";mbart
Met behulp van de stokhecht om de voorgrond te beperken, schilderde hij een hoekig uitzicht op de Alpilles met dezelfde arme huizen die in zijn oogstscene van 1888 waren te zien.;mbart
Het feit dat zijn aanpak opmerkelijk lichter en luchtiger is in deze canvas, was bedacht, een antwoord op bepaalde kritiek die Theo had gemaakt.;mbart
Het dorp Les Saintes-Maries-de-la-Mer was beroemd als een plaats van katholieke pelgrimstocht, de legendarische landingsplaats van Mary Magdalen, Mary Jacobe en Mary Salome, vergezeld door hun dienaar Sarah (van hieruit zijn belang voor de Romeinse gemeenschap).;mbart
Van Gogh was fysiek ge€Œsoleerd, maar was zich gelukkig bewust van het spelen van een rol in een groter verhaal, een verhaal waarin Impressionisme misschien gezien zou worden als een belangrijke historische verschuiving zoals de Renaissance was geweest.;mbart
De Japanse manager begroette me achter de toonbank.;mbart
Maar het idee had allerlei moeilijkheden te maken.;mbart
Hij had het zo goed gedaan.;mbart
Hij verzamelde ook bepaalde doeken om Gauguin's kamer te decorateren, en categoriseerde ze zo dat ze een soort sequentie vormden: twee onderwerpen ge€Œnspireerd door wat hij de 'poetentuin' noemde (gerekend op 90, 91), een sterrennacht (gerekend op 111), een wijngaard (gerekend op 100), een bruineld veld (gerekend op 104) en een uitzicht op de straat (gerekend op 118).;mbart
"Het nieuws interesseert me helemaal niet, maar ik blijf wakker voor jullie.""";mbart
"Later, toen ze zich klaarmaakte om te vertrekken, zei ik: ""Ik ben zelf eigenlijk een jeugdige misdadiging.""";mbart
Samen keken we naar wat er nog over was van de zalmsala.;mbart
Het was pas toen hij meer dan een jaar in Parijs was doorgebracht dat men kon zeggen dat hij op een losse impressionistische manier werkte.;mbart
Ik probeerde af en toe een caf€÷ te betreden, een bioscoop, het huis van een bekend, maar het ging bijna nooit verder dan een poging.;mbart
De manier waarop hij deze praktijk van creatieve kopieering rationaliseerde -- het vertalen van zwart-wit grafieken in kleurrijke olie -- was als een relaxatie vergelijkbaar met die ervaren door een componist die, ver moe van het rappen van zijn hersenen voor nieuwe muzikale idee€©n, zich omdraait voor het spelen en herinterpreteren van het werk van een andere muzikant.;mbart
"""Wil je dat ik de politie bel?"" vroeg ik.";mbart
Ze rookte niet zozeer als ik wist, maar mijn toekomstige vrouw rookte altijd naar sigaretten en feestjes.;mbart
"""Als ze het hier willen eten,"" zei hij, ""laat ze het hier eten.";mbart
In andere momenten had ik altijd een zekere tevredenheid gevoeld door naar de stekels te kijken, maar nu was het alsof ik de fysieke resten van een langdurige zaak had gevonden.;mbart
Het zal mijn eigen fout zijn als ik het niet lukt.;mbart
Maar het was in werkelijkheid een onromantisch en recriminatoire aanvoel van het gezinsleven, dat Van Gogh tijdelijk adopteerde en een jaar later verliet.;mbart
Het was met zijn geest vol Delacroix dat hij een speciale reis naar Amsterdam maakte en lange uren in het pas geopende Rijsksmuseum doorbracht, om de lessen van Rembrandt en Frans Hals te absorberen, om hun technieken en vooral hun kleurgebruik te analyseren.;mbart
Y onze stilte zegt veel.;mbart
Toen herinnerde ik me het stuk karton in mijn binnenzak.;mbart
De hemel groengeel met roze wolken.;mbart
Boch speelde zo voor een tijdje een rol in Van Gogh's droom van een kunst die de gewone mens zou bereiken, en van een peripatetische artistieke samenwerking met vertakkingen naar het noorden en het zuiden.;mbart
Ze was een toeriste in mijn nachtelijke deli, en ik was een toeriste in haar studentenflat, hoewel ik natuurlijk ook een toeriste was in mijn eigen deli.;mbart
Ze had haar haar moeten optrekken.;mbart
De toekomst van de vertalingssessies die je leidde, was een grote inspiratie voor mij.;mbart
Het was het laatste interview dat ik gaf.;mbart
Als het verbrand en vervuild wordt, verliest het niet zijn schoonheid, want dan krijgt het landschap kleuren van goud van verschillende tinten, groen- goud, geel- goud, roze- goud, en op dezelfde manier brons, koper, kortom beginnend van citroengeluid helemaal tot een dolle, donkergeel kleur, zoals bijvoorbeeld een hoop gegooien ma€Œs.;mbart
"""Hoe kan je doorgaan zonder chauffeur?""";mbart
En een paar kleinere.;mbart
"""Oh,"" zei Rebecca, ""Ik heb nog nooit zo'n Fransman ontmoet.""";mbart
Een van zijn vroegste studies was The Langlois bridge (gerekend tot 1972), een onderwerp dat hij in het begin op bescheiden schaal behandelde met behulp van zijn perspectief.;mbart
Een andere motivatie om deze geloofwaardige observaties van de olijfwinning te maken, was zijn voortdurende discussie met Gauguin en Bernard, die beiden hun verbeelding hadden laten draaien en sc€—nes van Christus schilderen in de olijftuin, waarschijnlijk, in Bernard's geval, zonder ooit een olijfboom te hebben gezien!;mbart
Ik had met mijn eigen ogen gezien dat de mensen aan wie hij zorgde, Capano hielden als hun eigen zoon.;mbart
Het leven zelf als een drie weken durende safari naar Kenia.;mbart
Ik zat in een hoekje waar ik een uitzicht had op vis achter het glas.;mbart
"""Waar gaan jullie heen?"" vroeg ik.";mbart
In deze omstandigheden voelde hij de noodzaak om veel intenser te werken, terwijl hij zichzelf vergeleek met een steenkoolmijner die op elk moment bedreigd werd met een pijlongeluk dat zou kunnen leiden tot verwondingen of dood.;mbart
In september bekende hij in een brief aan een Engelse vriend uit Antwerpen dat hij na zes maanden in Parijs nog niet van de Impressionistische 'club' was, en dat zijn eigen ontwikkelingstheorie over kleur iets anders was dan die van hen.;mbart
"Zijn voorgestelde voorkeur voor stoeltjes uit de 'common class' bleef bestaan; hij overtuigde een artiest van een caf€?ô÷-chantant om voor hem een model te zijn (tot 31), op zoek naar 'de passie en de verdriet van die vrouw'.";mbart
Je kon het niet echt praten noemen.;mbart
"Ik vind het vreemd dat ik het zo zag door de ijzeren balken van een cel.""";mbart
